var1,var2,Cluster,Cluster_names
2.226966699323954,1.1118819369843107,0,Extraversion
2.029384072992586,0.4100453186983268,0,Extraversion
2.3313338824317844,0.4060124090283603,0,Extraversion
2.1970309455486556,0.31400440838641364,0,Extraversion
2.0353899174169507,0.1915735116135215,0,Extraversion
2.2117787522111705,0.5781792545324188,0,Extraversion
2.257819732671312,-0.2827360726284651,0,Extraversion
2.281881719604002,0.3868114326561048,0,Extraversion
2.1843232777185855,0.2927506225359361,0,Extraversion
2.209404106980476,0.4979613945157616,0,Extraversion
2.3389289108181477,0.20852600600746596,0,Extraversion
2.362955099741699,-0.31385056611305506,0,Extraversion
2.1071529505725324,0.3749667630582187,0,Extraversion
2.226437633647107,0.5174856822167478,0,Extraversion
2.220004843690356,0.4905035068750212,0,Extraversion
2.2110965271804366,-0.38053626801853535,0,Extraversion
2.2717589376321135,0.6334105061188655,0,Extraversion
2.0608225264647673,0.31741663309759105,0,Extraversion
2.226356991237316,0.33763319022197574,0,Extraversion
2.2077959776950533,0.26072847987267006,0,Extraversion
2.1634320738170825,-0.0799309856022337,0,Extraversion
2.147395064236751,0.15803476740943323,0,Extraversion
2.245535043701198,0.7808118603040197,0,Extraversion
2.210907134741983,-0.40839664744805576,0,Extraversion
2.4128681525679636,0.40284450299149804,0,Extraversion
2.0802786866280223,-0.3089194704852304,0,Extraversion
2.4177319119101632,0.9059430877947919,0,Extraversion
2.1251786922140807,-0.27560412832083125,0,Extraversion
2.126217274843023,-0.20005055048321682,0,Extraversion
2.07933640084319,-0.2812810625977948,0,Extraversion
2.201651883604457,0.0520500002791638,0,Extraversion
2.3390633897858746,0.6015857997810425,0,Extraversion
2.458754384066362,0.19856013980676593,0,Extraversion
2.172397129414162,0.8683029170437057,0,Extraversion
2.205865145891738,0.09179442192821448,0,Extraversion
2.532566018948913,0.3858082531129489,0,Extraversion
2.0875333643724256,0.5732548354067499,0,Extraversion
2.1653943199500922,0.4604382835975741,0,Extraversion
2.4416395542201474,0.15646405018682705,0,Extraversion
2.2425301975683025,-0.06994629354730368,0,Extraversion
2.1556139460503037,0.10307345241797233,0,Extraversion
2.1546211536324966,-0.2794001589053779,0,Extraversion
2.381148047590732,0.2173988616851208,0,Extraversion
2.202294856079035,0.29643600078670934,0,Extraversion
2.15144986771069,0.07535443332328191,0,Extraversion
2.0921918023216644,0.07878053276798332,0,Extraversion
2.1889828452192885,0.9513014526740412,0,Extraversion
2.433968991265204,1.1371502543444245,0,Extraversion
2.3958564138059053,-0.7259457316191386,0,Extraversion
2.199559569156334,0.5671908614187448,0,Extraversion
2.310482588320919,0.1298886231408544,0,Extraversion
2.014489359340403,0.019010974368800546,0,Extraversion
2.2734975564006725,-0.24318068797992748,0,Extraversion
2.1834414363988137,0.3052191006528693,0,Extraversion
2.192001849103037,0.392345947820705,0,Extraversion
2.227535641915146,0.8391507139151266,0,Extraversion
2.0582782471943535,-0.20279686230725533,0,Extraversion
2.0570931970810107,-0.05138088379847969,0,Extraversion
2.3818142044708672,0.07068907570084643,0,Extraversion
2.3928502187850538,0.15661339841803304,0,Extraversion
2.2460373032003877,-0.39118230428904,0,Extraversion
2.5165201423678103,0.1682690039011683,0,Extraversion
2.1347129863431564,0.09269804096410128,0,Extraversion
2.1605784700781694,-0.004896230779631743,0,Extraversion
2.2450473819576264,-0.369793774988692,0,Extraversion
2.195245437334441,0.8700377341769606,0,Extraversion
2.4502705380777563,0.2832147509471593,0,Extraversion
2.246651596515124,0.406388655475448,0,Extraversion
2.3510583598137407,-0.44653881588708805,0,Extraversion
2.170766060767051,1.0650891199377053,0,Extraversion
2.1415337476461493,0.4021299845939394,0,Extraversion
2.24172193177093,0.36789318437175034,0,Extraversion
2.153653560784588,-0.22580079192807592,0,Extraversion
2.5944237647454154,-0.010837249725619499,0,Extraversion
2.2312032165514095,-0.267303119508944,0,Extraversion
2.263033544633077,0.6814710147414175,0,Extraversion
2.2392920342069447,-0.1773217641317754,0,Extraversion
2.4173083607938195,0.984800943688088,0,Extraversion
2.0892286696129827,0.1962377058863944,0,Extraversion
2.1516070455062133,0.6470601351900795,0,Extraversion
2.0488316786559504,0.12107485008972459,0,Extraversion
2.254912283757003,-0.32816453883942276,0,Extraversion
2.123561256346145,1.0016230322043398,0,Extraversion
2.0806063946361597,0.44122889142728555,0,Extraversion
2.350006614842103,0.9736375018433919,0,Extraversion
2.3928667193002915,0.32915781794670634,0,Extraversion
2.293125618158884,-0.0025204534142323175,0,Extraversion
2.202364427678356,0.8347012766010172,0,Extraversion
2.404065618439868,0.2545946518204803,0,Extraversion
2.102274718759585,0.5352045978817219,0,Extraversion
2.5944237647454154,-0.010837249725619499,0,Extraversion
2.1713429789252627,-0.13154999735616196,0,Extraversion
2.2692524979904736,-0.041785450462969796,0,Extraversion
2.185045045136667,-0.03687427463098172,0,Extraversion
2.290686028664687,1.1171893366443917,0,Extraversion
2.2245834016156825,0.3343727926554373,0,Extraversion
2.212313157637978,0.11089172407918949,0,Extraversion
2.3982914264224235,0.44733785888617594,0,Extraversion
1.986911473058145,0.5407987727641081,0,Extraversion
1.9684702167656054,0.7591855731068018,0,Extraversion
2.271859996689956,0.9140879617782269,0,Extraversion
2.1905930214235063,-0.14115038033663907,0,Extraversion
2.26107982870131,-0.16337360215559477,0,Extraversion
2.3207115760704933,1.1662239902736475,0,Extraversion
2.13466713574186,-0.22010288508789813,0,Extraversion
2.2075022510791005,0.18773103072452113,0,Extraversion
2.105198734445856,0.49544326403745453,0,Extraversion
2.0598916395516076,0.3447813139217406,0,Extraversion
2.2344356924510875,-0.6651174986930535,0,Extraversion
2.131798656434943,0.6224706792896679,0,Extraversion
2.1674983146685904,1.1798460458836848,0,Extraversion
2.175294173001585,0.05807437391347424,0,Extraversion
2.191218173568478,1.053632848584705,0,Extraversion
2.3767061771957363,0.06672134261326025,0,Extraversion
2.575799665886369,0.5245759418215212,0,Extraversion
2.2330194394488765,0.6065167606548378,0,Extraversion
2.389525107794258,0.04781319084069367,0,Extraversion
2.035198489954934,0.5790627879278624,0,Extraversion
2.3047375153228957,-0.4395232550876583,0,Extraversion
2.1206499309806777,0.3092442740659855,0,Extraversion
2.228280655704016,0.1935958041382829,0,Extraversion
2.1374347320067955,0.26662513535978466,0,Extraversion
2.5431249543309167,-0.5642514207415976,0,Extraversion
2.328997196379818,0.05071761140881395,0,Extraversion
2.040871856812431,0.41934764048408946,0,Extraversion
2.266755191365255,-0.4719103623495434,0,Extraversion
2.166114688404431,-0.3138050160902915,0,Extraversion
2.1634557368641603,0.9679298630037667,0,Extraversion
2.3531905775818878,1.0127512779619987,0,Extraversion
2.5970206267642886,0.10308350617875386,0,Extraversion
2.1559302014125805,0.5304276889761612,0,Extraversion
2.4012281428505884,0.3472130411661212,0,Extraversion
2.086891620317917,0.10394667989285639,0,Extraversion
2.024407717861429,0.6724658227820172,0,Extraversion
2.1750219592787743,-0.02050680011393934,0,Extraversion
2.205972204807814,0.19362937346680176,0,Extraversion
2.328781539024604,0.0450492403928714,0,Extraversion
2.1548295195946774,0.45715412797460775,0,Extraversion
2.1256901927481398,0.19335105839701236,0,Extraversion
2.32250763010931,-0.6214870865662951,0,Extraversion
2.0261511153303733,0.3203016592748994,0,Extraversion
2.0897658927580256,0.0133163369487612,0,Extraversion
1.9554981581070705,-0.5389469902841617,0,Extraversion
2.271138641139667,0.6788438450184906,0,Extraversion
2.286828691546743,0.912671454896648,0,Extraversion
2.1578709895332433,0.797723207696478,0,Extraversion
2.0446981140772533,0.2520843675869281,0,Extraversion
2.224106635189992,-0.23996411568587442,0,Extraversion
2.2264064849841305,-0.33460703371785927,0,Extraversion
2.2331646234003766,0.12643504725166171,0,Extraversion
2.2813170804982525,-0.19325623441732076,0,Extraversion
2.578097271571455,-0.07787159600111224,0,Extraversion
2.1568871025582057,0.023469724632168676,0,Extraversion
2.324017925167871,-0.44825701643449783,0,Extraversion
2.4350953999082217,-0.101243883015209,0,Extraversion
2.270552165329086,-0.2962984000098241,0,Extraversion
2.205384017621719,0.285827958869272,0,Extraversion
2.194426796910942,0.10455727363075977,0,Extraversion
2.1339203104256095,-0.3924765681808951,0,Extraversion
2.091744141210204,-0.29089299649024175,0,Extraversion
2.2605187176971206,-0.1743215945619436,0,Extraversion
2.240542648883321,-0.496039430885162,0,Extraversion
1.9966587443478374,0.21562708978637554,0,Extraversion
2.2059833577257666,-0.5403247185339211,0,Extraversion
2.1010998569804484,0.399027107663351,0,Extraversion
2.080828334869062,0.33081107590228126,0,Extraversion
2.2381928569114753,1.0512959099280537,0,Extraversion
2.1999722528867465,0.6984717747571103,0,Extraversion
2.2322728800594427,0.39676609605250573,0,Extraversion
2.209274465864143,0.19003291326216384,0,Extraversion
2.1191574173656145,0.1259091063900159,0,Extraversion
2.120846434496176,-0.25881700914606615,0,Extraversion
1.9621106436182032,0.5186495779014961,0,Extraversion
2.1244413824876793,0.19202036375730533,0,Extraversion
2.1008766717941603,-0.030717931428064973,0,Extraversion
2.1435437041848706,0.24925228472025046,0,Extraversion
2.1482143939583636,0.18143173708752242,0,Extraversion
2.5479176620007595,0.5612355354894365,0,Extraversion
2.2742308369905757,-0.7679112294523073,0,Extraversion
2.2177842559483443,-0.07347000323247671,0,Extraversion
2.112254388944448,-0.36331362137615303,0,Extraversion
2.3555498034169102,0.6205436001784077,0,Extraversion
2.36562300911049,0.5453771006426701,0,Extraversion
2.247968041172145,-0.6680525986414967,0,Extraversion
2.1263639919294395,0.28132101140249394,0,Extraversion
2.3937388404864746,-0.21506873033287713,0,Extraversion
2.154125463928528,-0.25491774686039653,0,Extraversion
2.154929379464893,0.3599103669608379,0,Extraversion
2.1816482978706637,0.36337077601908224,0,Extraversion
2.2041965720700567,0.45214844043641883,0,Extraversion
2.105688637750331,0.6719337236440123,0,Extraversion
2.3269908512159727,-0.1055196888316782,0,Extraversion
2.216878131453492,-0.4781219247826516,0,Extraversion
2.0889095424845703,0.04473261591309146,0,Extraversion
2.232645055357293,0.6097037927187196,0,Extraversion
2.3534181263673424,0.5665766534879304,0,Extraversion
2.0967946011912635,-0.4008741179350639,0,Extraversion
2.159806272532356,0.4374608900541037,0,Extraversion
2.1596920840924856,0.09460202221387763,0,Extraversion
2.1628316323853527,0.45447839765434705,0,Extraversion
2.389015299830258,0.03297426973010746,0,Extraversion
2.255274283287508,-0.47718832295061586,0,Extraversion
2.092519607970269,0.4454359608053814,0,Extraversion
2.2375871789965442,0.3263784841173165,0,Extraversion
2.1037780547685223,-0.1605186794846644,0,Extraversion
2.4055434067668355,-0.19867745290270644,0,Extraversion
2.337720568345584,0.8696502556848265,0,Extraversion
2.29529134863043,-0.02924833488342026,0,Extraversion
2.095827636057338,0.01726356060563239,0,Extraversion
2.2054460035529226,1.1284976344923425,0,Extraversion
2.069251307923522,0.4435758701753689,0,Extraversion
2.2015551357050787,-0.3158232649180388,0,Extraversion
2.2560780253228017,-0.1189001558638611,0,Extraversion
2.0988763807817277,0.6860429219991232,0,Extraversion
2.152304293594477,0.27911720095714665,0,Extraversion
2.0426696457234796,0.31419565355055634,0,Extraversion
2.085438296382063,0.9992836073844745,0,Extraversion
2.1671991519527585,-0.01535841301800958,0,Extraversion
2.157853781061474,0.3821510572748095,0,Extraversion
2.2692468860715644,0.24934152964395673,0,Extraversion
2.0604136751326987,-0.07426522279077359,0,Extraversion
2.098195408409587,-0.39821473382361977,0,Extraversion
2.1303196058397362,-0.5218922152728329,0,Extraversion
2.2604168811886614,0.3443410092726045,0,Extraversion
2.1629252860844423,-0.1506457736462338,0,Extraversion
2.3075300249721487,-0.47789891733716994,0,Extraversion
2.173466312731005,0.8402007400479842,0,Extraversion
2.11417838344168,0.17548423583423164,0,Extraversion
2.314767470663644,0.3707032949425582,0,Extraversion
2.156707069461715,0.6410346481411224,0,Extraversion
2.2297840828060616,0.7278026485058109,0,Extraversion
2.2380430437124166,1.0444036397319838,0,Extraversion
2.177038147707327,0.7884494444935508,0,Extraversion
2.144433376993512,-0.27041898123167496,0,Extraversion
2.0588385047749282,0.46016819623447247,0,Extraversion
2.207396442500503,0.5826473010451174,0,Extraversion
2.1636209506040625,0.12232754908228304,0,Extraversion
2.2949517013783622,-0.14573875651234097,0,Extraversion
2.0826266925825956,0.06902797322487413,0,Extraversion
2.1418093342045568,0.7772462933781965,0,Extraversion
2.410240117019629,0.9788075452951183,0,Extraversion
2.0913594897264245,0.35061744450953164,0,Extraversion
2.067712752156614,0.11588895527445238,0,Extraversion
2.0519980867881915,0.5710803036830966,0,Extraversion
2.2042786225338618,-0.0018453238930933762,0,Extraversion
2.3082627236768687,-0.4132530679396428,0,Extraversion
2.3900123372922604,0.575479929524417,0,Extraversion
2.262625657770082,0.2838158872484931,0,Extraversion
2.402104902055533,0.012174567431529977,0,Extraversion
2.1939246351883535,0.3204546128380527,0,Extraversion
2.3856895421006334,0.7897801143822328,0,Extraversion
2.023287464282591,0.08577393141633928,0,Extraversion
2.266857609639845,-0.1111961600381958,0,Extraversion
2.15402659913328,-0.4180051091324554,0,Extraversion
2.155259203819851,-0.17800418784880973,0,Extraversion
2.1415665606377177,-0.09851840053666666,0,Extraversion
2.057550596535935,-0.11126413445904584,0,Extraversion
2.3415243619590154,1.0980059518792589,0,Extraversion
2.297864377966489,0.1240942937873468,0,Extraversion
2.134331487604764,1.1194078911380119,0,Extraversion
2.169869182597983,-0.40611569949674076,0,Extraversion
2.0310226061955854,0.13983582931552493,0,Extraversion
2.0898979097641055,0.38776884109697296,0,Extraversion
2.3052235875075233,-0.43961207406328356,0,Extraversion
2.3119681029914694,0.37045114927499107,0,Extraversion
2.371042632855417,0.046401447319638196,0,Extraversion
2.2427969542215993,0.6910390041205363,0,Extraversion
2.213866620923184,0.4295458533274379,0,Extraversion
2.0279052601531182,0.601154609131644,0,Extraversion
2.258806449154916,-0.021485259523482007,0,Extraversion
2.4083417723755502,0.5823048332780024,0,Extraversion
2.2334678126580165,0.5926864134898319,0,Extraversion
2.2065218768323906,-0.143423291705126,0,Extraversion
2.1022843754569416,0.32822297022379054,0,Extraversion
2.370276287776453,-0.23712086636520413,0,Extraversion
2.2524496533255314,1.231529893167519,0,Extraversion
2.1745575972771145,0.23509109498624398,0,Extraversion
2.0379672209473525,0.4831119235206742,0,Extraversion
2.299432077741677,0.5018744379967832,0,Extraversion
2.330007167572223,0.106856785621922,0,Extraversion
2.4917604650986758,-0.5608812643550641,0,Extraversion
2.323052813650938,1.048643437207103,0,Extraversion
2.35519844312823,-0.05299130095540106,0,Extraversion
2.174489150925069,-0.35474100626945937,0,Extraversion
2.0639027959551726,0.4988147532336379,0,Extraversion
2.1676123833772287,-0.41040112324146166,0,Extraversion
2.2978314236650967,0.08761429486825108,0,Extraversion
2.2518203936334245,-0.0058390121362997425,0,Extraversion
2.0830502899322756,-0.1457777229702815,0,Extraversion
2.089829674460851,0.5502879890915843,0,Extraversion
2.215299995571331,-0.00481635732699287,0,Extraversion
2.2288312053869475,0.49506418367503685,0,Extraversion
2.3330083267788053,0.5404191530349873,0,Extraversion
2.005533234518473,0.5768903066912099,0,Extraversion
2.123852696016679,0.8024247370260673,0,Extraversion
2.2433605169755486,0.004536891240911369,0,Extraversion
2.175294676754292,0.5487160912769498,0,Extraversion
2.114164912207192,-0.04562534611826849,0,Extraversion
2.128588835921773,0.21059623320939252,0,Extraversion
2.3675266828188657,0.1270549550331152,0,Extraversion
2.320621609818984,0.4636704191213647,0,Extraversion
2.0556541353802102,-0.1795026327495962,0,Extraversion
2.1490705026313486,-0.30791312206653093,0,Extraversion
2.2035280828489645,0.24908815083162633,0,Extraversion
2.155070275342902,0.7896501303565128,0,Extraversion
2.126877108465981,0.35901531739384457,0,Extraversion
2.1532608305153653,0.513996865736944,0,Extraversion
2.36784087898748,-0.3673042301158557,0,Extraversion
2.2876022352848357,0.19254866631624754,0,Extraversion
2.0973779933510857,0.061249238041808284,0,Extraversion
2.140811287462523,0.4704596526389627,0,Extraversion
2.3423559828772023,0.06832164590601271,0,Extraversion
2.4020582938026447,-0.09792651295242429,0,Extraversion
2.2167139195172867,0.0058573406781050035,0,Extraversion
2.026201898285544,0.2156161024558254,0,Extraversion
2.4187177619834155,-0.353969190095772,0,Extraversion
2.1708109622610974,0.647930141017179,0,Extraversion
2.2725079657736695,0.644379944143969,0,Extraversion
2.2468694752290896,-0.4987663968266455,0,Extraversion
2.1843642274211006,-0.0740841442442224,0,Extraversion
2.2796054225211706,0.1770398501736776,0,Extraversion
2.0912930038758355,-0.36722306241076125,0,Extraversion
2.106685054730579,0.6591554234953949,0,Extraversion
2.2278897221477876,-0.10874090403473376,0,Extraversion
2.219402118615805,0.37454332458559825,0,Extraversion
2.06630702421048,0.19741577889063344,0,Extraversion
2.3144556672524508,0.5669436631721474,0,Extraversion
2.2199948828594427,0.2623072873263628,0,Extraversion
2.258927880687194,0.7509531656807543,0,Extraversion
2.075539133726539,0.10744488931097985,0,Extraversion
2.0830669115485985,0.5382996487643612,0,Extraversion
2.099494776951074,0.14036865887076802,0,Extraversion
2.62613297064186,-0.10028292214502561,0,Extraversion
2.382551107225679,0.6011251230075817,0,Extraversion
1.947706746491059,0.738376572256627,0,Extraversion
2.129846979484581,-0.20114877305912054,0,Extraversion
2.2235140862510225,0.23658086165804953,0,Extraversion
2.3364019366384157,-0.20816492886546398,0,Extraversion
2.118915250742918,-0.1609437507547166,0,Extraversion
2.09298824217371,0.5121721439458542,0,Extraversion
2.177654012531353,-0.5794769261931929,0,Extraversion
2.272428916924782,0.45070827628048526,0,Extraversion
2.1301763244524126,0.3921244228461894,0,Extraversion
2.304320377526487,0.04605258645467754,0,Extraversion
2.2034557330601787,0.1525379494745838,0,Extraversion
2.299935961093121,1.140523996950775,0,Extraversion
2.5945197768357535,-0.0691079501882875,0,Extraversion
2.0755913435591946,-0.39132841802388424,0,Extraversion
2.1457934672924557,0.7225652591239495,0,Extraversion
2.1822738586526933,0.2158195778813737,0,Extraversion
2.387553388655248,-0.09567361718701975,0,Extraversion
2.0593909798197685,0.05710085862919955,0,Extraversion
2.1932045180432946,0.19514639223608216,0,Extraversion
2.13777875738463,0.17884008550669386,0,Extraversion
2.2779554688490573,-0.12948227429893142,0,Extraversion
2.2266788092192895,-0.14476830627631102,0,Extraversion
2.262476623815791,0.21410828731375248,0,Extraversion
2.16330332669237,1.3117275440886296,0,Extraversion
2.199590548161072,-0.27978899223221126,0,Extraversion
2.109951476142538,0.10907370643762138,0,Extraversion
2.248979928925552,0.05413772084118164,0,Extraversion
2.06540170593242,0.04932700398209432,0,Extraversion
2.261568296071665,-0.6949263356590846,0,Extraversion
2.0437771546057784,0.4418479060923536,0,Extraversion
2.070072321769362,0.4631926772821837,0,Extraversion
2.2859888869130773,-0.27396750992079205,0,Extraversion
2.2886754571599246,0.9107359958467163,0,Extraversion
2.2729463663740934,0.49901780249841604,0,Extraversion
2.135076550577431,0.48203533884367183,0,Extraversion
2.031946753804241,0.819860631614041,0,Extraversion
2.269650667077451,0.6355387413931123,0,Extraversion
2.1947293477229803,0.845876771960501,0,Extraversion
2.3519486867476207,-0.17332234351854015,0,Extraversion
2.2878857397179932,0.5479798391163078,0,Extraversion
2.1042621076266332,-0.015781723005907487,0,Extraversion
2.1296915694217855,-0.6244701312274713,0,Extraversion
2.2859700889518413,0.2579878049894814,0,Extraversion
2.085886253101434,0.39952796733531754,0,Extraversion
2.0800305610517658,0.4952969503742105,0,Extraversion
2.1024279289817436,0.44654717094213325,0,Extraversion
2.17112777196485,0.0007325195633390104,0,Extraversion
2.170932433611613,0.08026935062231991,0,Extraversion
2.1196549362240935,0.10793233780423042,0,Extraversion
2.1865322587149034,-0.2545430317497274,0,Extraversion
2.231763529440655,-0.517285654218055,0,Extraversion
2.0385296880658115,-0.026996440873787098,0,Extraversion
2.3537403539203856,-0.01426596984223369,0,Extraversion
2.0448978464854157,0.440542777160668,0,Extraversion
2.2695806276563446,0.029196184283908078,0,Extraversion
2.0847833947339898,0.2539894459531414,0,Extraversion
2.1248856076453837,-0.06895715575885089,0,Extraversion
2.341957820195445,-0.3864423666924175,0,Extraversion
1.9928555167282858,0.33773061226635676,0,Extraversion
2.2312854900139567,0.5997610291889234,0,Extraversion
2.0690399990198864,-0.4978137571525099,0,Extraversion
2.3851954803012063,0.3504637473765815,0,Extraversion
2.350337660046918,-0.19974543322217117,0,Extraversion
2.109512151849065,-0.5427575186124564,0,Extraversion
2.162429099789611,-0.04866179413073822,0,Extraversion
2.2976745474355904,0.09702260216545229,0,Extraversion
2.2149960267319524,-0.1703908187048618,0,Extraversion
2.1021685855834407,0.213984736293076,0,Extraversion
2.1939624452733213,0.34888103668207354,0,Extraversion
2.1247475436718095,0.3605759066234643,0,Extraversion
2.1664589859949945,0.04248926282353753,0,Extraversion
2.22327773005708,0.34520456300422836,0,Extraversion
2.0935317646314964,0.5411123470537944,0,Extraversion
2.170471117322455,0.1905600246485541,0,Extraversion
2.2239042659022847,0.36866791299235313,0,Extraversion
2.024891364056748,0.49109276715012223,0,Extraversion
2.126496015988393,-0.12984477602815686,0,Extraversion
2.488504676589953,0.40662652893132784,0,Extraversion
2.428308067627996,0.6460987540281881,0,Extraversion
2.2743124572567495,0.5605144449960213,0,Extraversion
2.1173850196970845,-0.2573291083281075,0,Extraversion
2.3865023120071296,0.7165143260167437,0,Extraversion
2.2257471427709823,0.9892589781376124,0,Extraversion
2.0908646413471343,0.5898489389464099,0,Extraversion
2.368945156874787,1.1185151370064563,0,Extraversion
2.188311665452694,-0.27464137935209815,0,Extraversion
2.1710406016737624,-0.35447830376597544,0,Extraversion
2.2018241218324253,-0.3559490421860766,0,Extraversion
2.098244038268954,0.22299290100428007,0,Extraversion
2.1724371840273973,0.03886929656798347,0,Extraversion
2.0601132904914117,-0.4128996258119563,0,Extraversion
2.056888774796661,0.17612395112757606,0,Extraversion
2.106948008161754,0.06780966889378415,0,Extraversion
2.2328897212502636,0.0328391349216774,0,Extraversion
2.0331771819400934,0.2825602454446837,0,Extraversion
2.206115884045136,0.7037049545414803,0,Extraversion
2.05203722110646,-0.32260225131242154,0,Extraversion
2.1923645572000687,0.007470511477853663,0,Extraversion
2.069221629250759,1.126158476526644,0,Extraversion
2.3153293700053723,0.4967491906122726,0,Extraversion
2.232823995033968,0.4299468907931605,0,Extraversion
2.3722363329138303,0.9799845321340882,0,Extraversion
2.3158024967917217,-0.1786014521096429,0,Extraversion
2.2664591017318143,0.9154558777989926,0,Extraversion
2.260454786523929,0.3704883057673058,0,Extraversion
2.291997028284357,0.6096144630251922,0,Extraversion
2.0362936440142962,0.5438715771838067,0,Extraversion
2.1640435297504723,0.29491718859625476,0,Extraversion
2.3673656491376676,-0.0715787864358591,0,Extraversion
2.144537373320202,0.47818948858471594,0,Extraversion
